"SampleN","StationID","BenSampID","RepNum","Collection Date","Sample Comments","Collected By","Field Team","Entered By","Taxonomist","Entered Date","Gradient","Target Count","Season"
1,"2-CRT001.00","CRT3782",1,2012-10-17 13:10:00,NA,"WILLIAMG SHANABRUCH","WHS WGS","WHS","WARRENH SMIGO",2013-02-07 00:00:00,"MACS",200,"Fall"
1,"5AGRV000.08","GRV4912",1,2013-04-11 11:30:00,NA,"WILLIAMG SHANABRUCH","WHS WGS","WHS","WARRENH SMIGO",2014-01-13 00:00:00,"MACS",200,"Spring"
1,"5ABSK004.32","BSK4924",1,2013-04-11 13:20:00,NA,"WILLIAMG SHANABRUCH","WHS WGS","WHS","WARRENH SMIGO",2014-01-13 00:00:00,"MACS",200,"Spring"
1,"4AXOF001.26","XOF3642",1,2012-09-12 15:55:00,NA,"GEORGEJ DEVLIN","gjd","RDM","RICHARD (DREW)D MILLER",2013-01-29 00:00:00,"Riffle",200,"Fall"
1,"2-BSB000.20","BSB4144",1,2012-09-27 12:45:00,NA,"GEORGEJ DEVLIN","RS, GD","GJD","GEORGEJ DEVLIN",2013-04-02 00:00:00,"Riffle",200,"Fall"
1,"2-JOB000.39","JOB4165",1,2012-09-25 10:30:00,NA,"GEORGEJ DEVLIN","gjd","RDM","RICHARD (DREW)D MILLER",2013-04-05 00:00:00,"Riffle",200,"Fall"
1,"4ADEE000.06","DEE3591",1,2012-09-25 14:00:00,NA,"GEORGEJ DEVLIN","RJS, GJD","GJD","GEORGEJ DEVLIN",2013-01-16 00:00:00,"Riffle",200,"Fall"
1,"2-GRB006.96","GRB4952",1,2013-03-14 13:15:00,NA,"WILLIAMG SHANABRUCH","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2014-01-14 00:00:00,"MACS",200,"Spring"
1,"8-POR015.70","POR4069",1,2012-09-20 10:30:00,NA,"JEANNEM CLASSEN","JMC","JMC","JEANNEM CLASSEN",2013-03-25 00:00:00,"MACS",200,"Fall"
1,"1AGOO039.63","GOO4834",1,2013-05-06 11:00:00,NA,"JEANNEM CLASSEN","JMC/CTQ","JMC","JEANNEM CLASSEN",2014-01-08 00:00:00,"Riffle",200,"Spring"
1,"1ALIM001.16","LIM4051",1,2012-10-19 11:30:00,"Faint sewer smell occasionally; more than expected damselflies; flow just normal so probably low until last night! (storms)","JEANNEM CLASSEN","JMC","JMC","JEANNEM CLASSEN",2013-03-15 00:00:00,"Riffle",200,"Fall"
1,"2-OGL005.53","OGL4356",1,2013-04-09 14:00:00,NA,"GEORGEJ DEVLIN","gjd","RDM","RICHARD (DREW)D MILLER",2013-07-29 00:00:00,"Riffle",200,"Spring"
1,"1AGOO018.17","GOO3585",1,2012-08-21 11:00:00,NA,"GREGW BROWN","WGB/JMC","JMC","JEANNEM CLASSEN",2013-01-15 00:00:00,"MACS",200,"Fall"
1,"4AELT000.86","ELT4145",1,2012-10-01 11:15:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2013-04-02 00:00:00,"Riffle",200,"Fall"
1,"2BRTS001.97","RTS3619",1,2012-09-25 11:00:00,NA,"WARRENH SMIGO","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2013-01-25 00:00:00,"Riffle",200,"Fall"
1,"5ANMR007.90","NMR4322",1,2012-12-10 14:40:00,"slow water. Beaver activity downstream?","MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2013-06-27 00:00:00,"MACS",200,"Fall"
1,"5ACHS003.42","CHS4314",1,2012-11-15 12:50:00,"good riffles. Bedrock dominant","MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2013-06-27 00:00:00,"Riffle",200,"Fall"
1,"2DSDY008.80","SDY4310",1,2012-11-14 10:30:00,"abundant brown/dead? Algae. Slow flow. Abundant new leaf litter.","MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2013-06-27 00:00:00,"MACS",200,"Fall"
1,"9-WFC034.82","WFC3798",1,2012-11-20 12:30:00,"Replicated sample","LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2013-02-08 00:00:00,"Riffle",200,"Fall"
1,"4ATIP002.55","TIP3812",1,2012-10-09 11:20:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2013-02-13 00:00:00,"MACS",200,"Fall"
1,"2-BCR007.68","BCR4042",1,2012-11-05 13:15:00,NA,"KELLYJ HAZLEGROVE","mjs","MSJ","MIKEJ SHAVER",2013-03-07 00:00:00,"Riffle",200,"Fall"
1,"6BPLL001.61","PLL4326",1,2013-05-28 11:30:00,NA,"LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2013-07-12 00:00:00,"Riffle",200,"Spring"
1,"4AXCN000.31","XCN4031",1,2012-11-20 08:55:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2013-03-01 00:00:00,"Riffle",200,"Fall"
1,"9-DEN000.39","DEN4558",1,2013-04-18 11:00:00,NA,"LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2013-09-11 00:00:00,"Riffle",200,"Spring"
1,"4ASRE031.00","SRE4932",1,2013-06-04 11:40:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2014-01-13 00:00:00,"Riffle",200,"Spring"
1,"4ASRE033.19","SRE4931",1,2013-06-04 10:45:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2014-01-13 00:00:00,"Riffle",200,"Spring"
1,"9-LTL001.22","LTL4166",1,2012-11-08 11:10:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2013-04-08 00:00:00,"Riffle",200,"Fall"
1,"4AXVO000.50","XVO3564",1,2012-10-18 10:15:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2013-01-09 00:00:00,"Riffle",200,"Fall"
1,"2-SUA001.54","SUA4676",1,2013-03-19 10:02:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2013-12-04 00:00:00,"Riffle",200,"Spring"
1,"2-RGH000.35","RGH4459",1,2013-03-19 10:50:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2013-08-29 00:00:00,"Riffle",200,"Spring"
1,"4ABKN000.52","BKN3596",1,2012-11-01 09:35:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2013-01-16 00:00:00,"MACS",200,"Fall"
1,"6CBYS000.08","BYS3796",1,2012-11-26 13:50:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2013-02-08 00:00:00,"Riffle",200,"Fall"
1,"4AHEN004.27","HEN4027",1,2012-11-15 09:30:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2013-03-01 00:00:00,"MACS",200,"Fall"
1,"2-TYE028.94","TYE3900",1,2012-09-25 11:15:00,NA,"WILLIAMJ VAN WART","bvw, rtt","BVW","WILLIAMJ VAN WART",2013-02-22 00:00:00,"Riffle",200,"Fall"
1,"2-HUS002.24","HUS4577",1,2013-04-11 13:35:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2013-09-17 00:00:00,"Riffle",200,"Spring"
1,"2-RED008.96","RED5026",1,2013-05-22 13:00:00,NA,"RICHARD (DREW)D MILLER","RDM","RDM","RICHARD (DREW)D MILLER",2014-02-18 00:00:00,"Riffle",200,"Spring"
1,"4ATRB000.97","TRB4831",1,2013-04-09 09:50:00,NA,"KELLYJ HAZLEGROVE","mjs","MSJ","MIKEJ SHAVER",2014-01-07 00:00:00,"Riffle",200,"Spring"
1,"4AWPP002.53","WPP3813",1,2012-10-09 13:00:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2013-02-13 00:00:00,"MACS",200,"Fall"
1,"1BFDY000.02","FDY3824",1,2012-10-22 14:45:00,NA,"WILLIAMJ VAN WART","bvw","RTT","ROBERT (TED)T TURNER",2013-02-14 00:00:00,"Riffle",200,"Fall"
1,"1BTMB000.54","TMB3860",1,2012-10-22 10:50:00,NA,"WILLIAMJ VAN WART","bvw","BVW","WILLIAMJ VAN WART",2013-02-19 00:00:00,"Riffle",200,"Fall"
1,"2-MRY016.62","MRY2936",1,2012-04-09 10:30:00,NA,"ROBERT (TED)T TURNER","rtt","BVW","WILLIAMJ VAN WART",2012-08-21 00:00:00,"Riffle",200,"Spring"
1,"2-CFK001.31","CFK2923",1,2012-04-19 12:00:00,NA,"ROBERT (TED)T TURNER","rtt","RTT","ROBERT (TED)T TURNER",2012-08-21 00:00:00,"Riffle",200,"Spring"
1,"2-WTK001.50","WTK4889",1,2013-05-03 13:15:00,NA,"WILLIAMG SHANABRUCH","WHS WGS","WHS","WARRENH SMIGO",2014-01-10 00:00:00,"MACS",200,"Spring"
1,"4AJCR000.42","JCR4666",1,2013-06-03 10:30:00,NA,"GEORGEJ DEVLIN","GJD, RJS","GJD","GEORGEJ DEVLIN",2013-11-25 00:00:00,"Riffle",200,"Spring"
1,"4ALBT003.07","LBT4207",1,2012-11-07 12:30:00,NA,"GEORGEJ DEVLIN","GJD","RDM","RICHARD (DREW)D MILLER",2013-06-06 00:00:00,"Riffle",200,"Fall"
1,"5ARYR000.62","RYR3606",1,2012-10-03 12:00:00,NA,"WILLIAMG SHANABRUCH","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2013-01-24 00:00:00,"MACS",200,"Fall"
1,"2-JOD001.96","JOD4950",1,2013-03-14 11:15:00,NA,"WILLIAMG SHANABRUCH","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2014-01-14 00:00:00,"MACS",200,"Spring"
1,"4ARCC006.89","RCC4614",1,2013-05-13 14:30:00,"Changed ID of Malirekus to Yugus on 2-20-14","GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2013-11-14 00:00:00,"Riffle",200,"Spring"
1,"9-BRF017.34","BRF4608",1,2013-05-13 10:45:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2013-11-13 00:00:00,"Riffle",200,"Spring"
1,"3-SOT001.00","SOT4055",1,2012-10-24 11:30:00,NA,"GREGW BROWN","WGB/JMC","WGB","GREGW BROWN",2013-03-15 00:00:00,"Riffle",200,"Fall"
1,"4AFCA001.40","FCA4038",1,2012-10-01 11:00:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2013-03-05 00:00:00,"Riffle",200,"Fall"
1,"1BBLK005.62","BLK3819",1,2012-09-26 10:00:00,NA,"WILLIAMJ VAN WART","bvw, rtt, kmw, plh","BVW","WILLIAMJ VAN WART",2013-02-14 00:00:00,"Riffle",200,"Fall"
1,"4AEKH003.68","EKH4033",1,2012-11-20 10:30:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2013-03-01 00:00:00,"Riffle",200,"Fall"
1,"6CWLC010.20","WLC3797",1,2012-11-15 12:00:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2013-02-08 00:00:00,"Riffle",200,"Fall"
1,"6BMLG000.55","MLG4361",1,2013-05-16 10:55:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2013-08-02 00:00:00,"Riffle",200,"Spring"
1,"6ABAR000.08","BAR4545",1,2013-06-04 11:15:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2013-09-09 00:00:00,"Riffle",200,"Spring"
1,"6APNK008.28","PNK4323",1,2013-06-04 12:15:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2013-07-01 00:00:00,"Riffle",200,"Spring"
1,"6CTAT000.50","TAT3649",1,2012-11-26 11:55:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2013-01-31 00:00:00,"Riffle",200,"Fall"
1,"3-THO024.12","THO4936",1,2013-05-03 10:00:00,"Below storm pipe coming from under Rt. 211; fines on rocks; some trash","JEANNEM CLASSEN","JMC","JMC","JEANNEM CLASSEN",2014-01-13 00:00:00,"Riffle",200,"Spring"
1,"2CJOP000.34","JOP3768",1,2012-10-23 10:00:00,NA,"WARRENH SMIGO","WHS WGS","WHS","WARRENH SMIGO",2013-02-07 00:00:00,"MACS",200,"Fall"
1,"5AXED000.75","PBXEDTRO2A",1,2012-11-01 10:00:00,NA,"ANTONEG SILVIA","AGS, WTH, CMR, NAB, GD, DW","AGS","ANTONEG SILVIA",2013-06-10 00:00:00,"MACS",200,"Fall"
1,"2-HAM000.37","HAM3441",1,2012-09-20 09:30:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2012-12-03 00:00:00,"Riffle",200,"Fall"
1,"5ACHS006.33","CHS4315",1,2012-11-15 11:45:00,NA,"MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2013-06-27 00:00:00,"Riffle",200,"Fall"
1,"2-CNE000.96","CNE4309",1,2012-11-06 10:15:00,NA,"MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2013-06-27 00:00:00,"Riffle",200,"Fall"
1,"4AXOH000.06","XOH5550",1,2014-03-11 10:00:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2014-06-20 00:00:00,"Riffle",200,"Spring"
1,"2-BYR018.04","BYR3808",1,2012-09-25 12:30:00,NA,"WARRENH SMIGO","WHS WGS","WHS","WARRENH SMIGO",2013-02-12 00:00:00,"MACS",200,"Fall"
1,"2-DCK003.94","DCK4613",1,2013-05-09 12:00:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2013-11-13 00:00:00,"Riffle",200,"Spring"
1,"5ASRE002.12","SRE4916",1,2013-04-16 12:00:00,NA,"WILLIAMG SHANABRUCH","WHS WGS","WHS","WARRENH SMIGO",2014-01-13 00:00:00,"MACS",200,"Spring"
1,"3-SMR002.60","SMR4908",1,2013-04-18 10:30:00,"Dark green mat algae on many rocks","JEANNEM CLASSEN","JMC/KLA","JMC","JEANNEM CLASSEN",2014-01-10 00:00:00,"Riffle",200,"Spring"
1,"1ANOC004.38","NOC3586",1,2012-12-03 10:30:00,"Algae is common; slight sewage odor","GREGW BROWN","WGB/JMC","JMC","JEANNEM CLASSEN",2013-01-15 00:00:00,"Riffle",200,"Fall"
1,"3-COV001.95","COV4884",1,2013-04-23 11:00:00,NA,"JEANNEM CLASSEN","JMC/CTQ","JMC","JEANNEM CLASSEN",2014-01-09 00:00:00,"Riffle",200,"Spring"
1,"8-LTL009.54","LTL4903",1,2013-04-24 11:30:00,NA,"WILLIAMG SHANABRUCH","WHS WGS","WHS","WARRENH SMIGO",2014-01-10 00:00:00,"Riffle",200,"Spring"
1,"2-JES002.87","JES4615",1,2013-05-16 15:20:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2013-11-14 00:00:00,"Riffle",200,"Spring"
1,"2-RED003.65","RED5029",1,2013-05-16 11:30:00,NA,"GEORGEJ DEVLIN","GJD","RDM","RICHARD (DREW)D MILLER",2014-02-18 00:00:00,"Riffle",200,"Spring"
1,"3-RPP150.32","RPP5059",1,2013-09-06 14:00:00,"Riffle carpeted with bright green macrophytes, very little bright green filamentous algae; wafts of sewage smell occasionally","JEANNEM CLASSEN","JMC","JMC","JEANNEM CLASSEN",2014-02-21 00:00:00,"Riffle",200,"Fall"
1,"4AMRY000.82","MRY6596",1,2014-06-04 13:10:00,"#14-063","MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2015-03-23 00:00:00,"MACS",200,"Spring"
1,"4AXCN000.31","XCN5931",1,2014-05-30 10:00:00,"#14-050","MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2014-11-06 00:00:00,"Riffle",200,"Spring"
1,"5AHRA005.94","HRA4946",1,2013-06-13 12:00:00,NA,"WILLIAMG SHANABRUCH","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2014-01-14 00:00:00,"MACS",200,"Spring"
1,"1ACAX004.57","CAX4969",1,2013-06-06 11:15:00,NA,"JEANNEM CLASSEN","JMC/CTQ","JMC","JEANNEM CLASSEN",2014-01-27 00:00:00,"Riffle",200,"Spring"
1,"1AKET012.22","KET6008",1,2014-04-24 13:15:00,"2 beaverdams bracketing X site; riffles below 2nd and 1st-Sampled as well as multihabitat jabs.","JEANNEM CLASSEN","JMC/LDF","JMC","JEANNEM CLASSEN",2014-11-18 00:00:00,"MACS",200,"Spring"
1,"5AHRA005.94","HRA5708",1,2013-09-09 12:00:00,NA,"WARRENH SMIGO","WHS","WHS","WARRENH SMIGO",2014-08-18 00:00:00,"MACS",200,"Fall"
1,"5AMHN098.80","MHN6050",1,2014-05-27 13:30:00,NA,"WILLIAMG SHANABRUCH","WHS WGS","WHS","WARRENH SMIGO",2014-11-21 00:00:00,"MACS",200,"Spring"
1,"3-SMR002.60","SMR5662",1,2013-11-19 10:00:00,"Most surfaces ""dead"" brown algae mats; a few bright green tufts.","JEANNEM CLASSEN","JMC","JMC","JEANNEM CLASSEN",2014-08-07 00:00:00,"Riffle",200,"Fall"
1,"4ABKN000.52","BKN6388",1,2014-05-08 10:50:00,"14-022","MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2015-02-11 00:00:00,"MACS",200,"Spring"
1,"4ARUT000.45","RUT6360",1,2014-05-09 12:55:00,"14-027","MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2015-02-05 00:00:00,"Riffle",200,"Spring"
1,"4ATRO001.16","TRO6356",1,2014-05-09 10:30:00,NA,"MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2015-02-04 00:00:00,"MACS",200,"Spring"
1,"4ASSP002.44","SSP6274",1,2014-05-08 12:45:00,"14-024","MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2015-01-14 00:00:00,"Riffle",200,"Spring"
1,"5ABSK004.32","BSK5584",1,2013-10-23 09:45:00,NA,"WILLIAMG SHANABRUCH","WGS","WGS","WILLIAMG SHANABRUCH",2014-06-25 00:00:00,"MACS",200,"Fall"
1,"3-RAP015.25","RAP5851",1,2014-05-27 12:30:00,"Didymo? Freshwater sponge? Fast flow, hard to find bugs. Stayed to the side of riffle. Sewage smell occasionally.","JEANNEM CLASSEN","JMC/LDF","JMC","JEANNEM CLASSEN",2014-10-06 00:00:00,"Riffle",200,"Spring"
1,"4ADEE000.06","DEE3525",1,2012-05-21 13:30:00,NA,"GEORGEJ DEVLIN","GD","GJD","GEORGEJ DEVLIN",2013-01-02 00:00:00,"Riffle",200,"Spring"
1,"2-JMS115.29","JMS4779",1,2013-06-05 13:15:00,NA,"WARRENH SMIGO","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2014-01-02 00:00:00,"Riffle",200,"Spring"
1,"2-DPR003.75","DPR6181",1,2014-04-02 11:15:00,NA,"WILLIAMG SHANABRUCH","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2014-12-05 00:00:00,"MACS",200,"Spring"
1,"5AOTR008.07","OTR6068",1,2014-03-21 13:10:00,NA,"WILLIAMG SHANABRUCH","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2014-11-24 00:00:00,"MACS",200,"Spring"
1,"9-STE007.29","STE4197",1,2012-11-15 14:30:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2013-05-15 00:00:00,"Riffle",200,"Fall"
1,"1BLOM000.24","LOM3834",1,2012-10-22 12:20:00,NA,"WILLIAMJ VAN WART","bvw","BVW","WILLIAMJ VAN WART",2013-02-14 00:00:00,"Riffle",200,"Fall"
1,"1BLSC003.52","LSC3284",1,2012-04-20 10:45:00,NA,"WILLIAMJ VAN WART","bvw, jp","RTT","ROBERT (TED)T TURNER",2012-09-18 00:00:00,"Riffle",200,"Spring"
1,"1BSTH019.52","STH3854",1,2012-10-01 11:30:00,NA,"ROBERT (TED)T TURNER","bvw, rtt","RTT","ROBERT (TED)T TURNER",2013-02-19 00:00:00,"Riffle",200,"Fall"
1,"2-PLC001.49","PLC2945",1,2012-03-20 13:30:00,NA,"ROBERT (TED)T TURNER","bvw, rtt, kla","RTT","ROBERT (TED)T TURNER",2012-08-27 00:00:00,"Riffle",200,"Spring"
1,"2-TYE028.94","TYE2955",1,2012-03-21 14:10:00,NA,"ROBERT (TED)T TURNER","rtt","BVW","WILLIAMJ VAN WART",2012-08-27 00:00:00,"Riffle",200,"Spring"
1,"1BTRL000.02","TRL3861",1,2012-10-18 14:25:00,NA,"ROBERT (TED)T TURNER","rtt","BVW","WILLIAMJ VAN WART",2013-02-19 00:00:00,"Riffle",200,"Fall"
1,"1BSPR000.40","SPR3851",1,2012-10-23 11:20:00,NA,"ROBERT (TED)T TURNER","rtt","BVW","WILLIAMJ VAN WART",2013-02-19 00:00:00,"Riffle",200,"Fall"
1,"3-THO014.37","THO4911",1,2013-05-02 10:45:00,"VSCI Score: 83.17","JEANNEM CLASSEN","JMC","JMC","JEANNEM CLASSEN",2014-01-10 00:00:00,"Riffle",200,"Spring"
1,"1ANOB000.75","NOB4441",1,2013-05-31 10:00:00,NA,"JEANNEM CLASSEN","JMC/JDL","JMC","JEANNEM CLASSEN",2013-08-26 00:00:00,"Riffle",200,"Spring"
1,"2-MIV000.39","MIV4612",1,2013-05-02 12:30:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2013-11-13 00:00:00,"Riffle",200,"Spring"
1,"2BXAP001.46","XAP4880",1,2013-03-21 11:45:00,NA,"WARRENH SMIGO","WHS WGS","WHS","WARRENH SMIGO",2014-01-09 00:00:00,"MACS",200,"Spring"
1,"4AFCA001.40","FCA5930",1,2014-05-30 11:15:00,NA,"MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2014-11-05 00:00:00,"Riffle",200,"Spring"
1,"4AGSY004.60","GSY6359",1,2014-06-04 12:20:00,"14-064","MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2015-02-05 00:00:00,"Riffle",200,"Spring"
1,"2-WTK001.50","WTK5690",1,2013-12-13 11:30:00,NA,"WARRENH SMIGO","WHS WGS","WHS","WARRENH SMIGO",2014-08-12 00:00:00,"MACS",200,"Fall"
1,"8-POR023.95","POR5382",1,2013-10-28 16:00:00,NA,"JEANNEM CLASSEN","JMC","JMC","JEANNEM CLASSEN",2014-04-07 00:00:00,"Riffle",200,"Fall"
1,"5AWIL002.42","WIL6048",1,2014-04-18 12:20:00,NA,"WILLIAMG SHANABRUCH","WHS WGS","WHS","WARRENH SMIGO",2014-11-21 00:00:00,"MACS",200,"Spring"
1,"2-WER001.93","WER5567",1,2013-10-28 13:00:00,NA,"WILLIAMG SHANABRUCH","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2014-06-24 00:00:00,"MACS",200,"Fall"
1,"3-THO024.12","THO5692",1,2013-11-15 11:00:00,"A few areas of bright green short filamentous algae.","JEANNEM CLASSEN","JMC","JMC","JEANNEM CLASSEN",2014-08-13 00:00:00,"Riffle",200,"Fall"
1,"4AROA202.20","ROA4160",1,2012-10-10 12:20:00,NA,"GEORGEJ DEVLIN","GJD","RDM","RICHARD (DREW)D MILLER",2013-04-05 00:00:00,"Riffle",200,"Fall"
1,"2-GDC000.52","GDC6078",1,2014-05-07 10:45:00,NA,"WARRENH SMIGO","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2014-11-25 00:00:00,"Riffle",200,"Spring"
1,"5ABLW075.43","BLW6199",1,2014-05-28 12:00:00,NA,"WILLIAMG SHANABRUCH","WHS WGS","WHS","WARRENH SMIGO",2014-12-08 00:00:00,"MACS",200,"Spring"
1,"3-SMR004.81","SMR5663",1,2013-11-19 13:15:00,"Most surfaces covered w/ ""dead"" brown filamentous algae; had to empty net often due to clogging; some bright green riparian (right) recently denuded and grass seed sewn.","JEANNEM CLASSEN","JMC","JMC","JEANNEM CLASSEN",2014-08-07 00:00:00,"Riffle",200,"Fall"
1,"4ATRD000.04","TRD5927",1,2014-05-08 11:50:00,NA,"MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2014-11-05 00:00:00,"MACS",200,"Spring"
1,"1AJEE002.22","JEE5840",1,2014-05-15 13:15:00,NA,"JEANNEM CLASSEN","JMC/LDF","JMC","JEANNEM CLASSEN",2014-09-19 00:00:00,"Riffle",200,"Spring"
1,"8-POR023.95","POR6176",1,2014-04-14 14:00:00,NA,"JEANNEM CLASSEN","JMC/LDF","JMC","JEANNEM CLASSEN",2014-12-04 00:00:00,"Riffle",200,"Spring"
1,"4ADAN199.71","DAN5653",1,2014-05-05 12:15:00,NA,"GEORGEJ DEVLIN","GD, BS","GJD","GEORGEJ DEVLIN",2014-07-28 00:00:00,"Riffle",200,"Spring"
1,"9-RHC002.85","RHC5551",1,2014-03-20 10:40:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2014-06-20 00:00:00,"Riffle",200,"Spring"
1,"4ABAA023.07","BAA4186",1,2012-10-26 10:30:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2013-05-10 00:00:00,"Riffle",200,"Fall"
1,"4ACAS003.45","CAS5925",1,2014-05-08 13:50:00,"14-021a","MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2014-11-05 00:00:00,"Riffle",200,"Spring"
1,"9-BIC000.14","BIC6651",1,2014-04-14 11:15:00,NA,"GEORGEJ DEVLIN","gjd","RDM","RICHARD (DREW)D MILLER",2015-04-29 00:00:00,"Riffle",200,"Spring"
1,"9-LRV012.98","LRV5562",1,2014-04-14 13:00:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2014-06-24 00:00:00,"Riffle",200,"Spring"
1,"2-PTR008.43","PTR4159",1,2012-09-27 10:45:00,NA,"GEORGEJ DEVLIN","GJD","RDM","RICHARD (DREW)D MILLER",2013-04-05 00:00:00,"Riffle",200,"Fall"
1,"4AWEL001.14","WEL2264",1,2011-06-13 11:00:00,NA,"GEORGEJ DEVLIN","gjd","RDM","RICHARD (DREW)D MILLER",2012-02-23 00:00:00,"Riffle",200,"Spring"
1,"5ANTW066.95","NTW6082",1,2014-06-02 12:00:00,NA,"WILLIAMG SHANABRUCH","WHS WHS","WHS","WARRENH SMIGO",2014-11-26 00:00:00,"MACS",200,"Spring"
1,"4AGEO006.73","GEO4828",1,2013-04-17 09:00:00,NA,"MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2014-01-07 00:00:00,"Riffle",200,"Spring"
1,"2-KSL003.95","KSL4881",1,2013-04-23 11:20:00,NA,"WARRENH SMIGO","WHS WGS","WHS","WARRENH SMIGO",2014-01-09 00:00:00,"Riffle",200,"Spring"
1,"4AWEL001.14","WEL2670",1,2011-11-15 10:30:00,NA,"GEORGEJ DEVLIN","gjd","RDM","RICHARD (DREW)D MILLER",2012-05-29 00:00:00,"Riffle",200,"Fall"
1,"1ABED009.37","BED5615",1,2013-10-30 12:20:00,"Very likely little/no H2O (at least in riffles) over summer- drought. Dragon/damselflies in riffle.","JEANNEM CLASSEN","JMC/JST/CTQ/DW/RB","JMC","JEANNEM CLASSEN",2014-07-22 00:00:00,"MACS",200,"Fall"
1,"2-CXB000.86","CXB2926",1,2012-04-19 11:20:00,NA,"ROBERT (TED)T TURNER","rtt","RTT","ROBERT (TED)T TURNER",2012-08-21 00:00:00,"Riffle",200,"Spring"
